,Description,url
52,"1. Correct latching technique for deep attachment of the baby to the breast.
  -Step-by-step procedure for attaching the baby deeply to the  breast.
  -Signs to check whether the baby has latched on correctly.
  -Signs to check whether the baby is nipple feeding.
  -Foremilk and hindmilk feeding.
  -Feeding from the second breast.
  -Baby’s correct burping position
2. Breastfeeding frequency.
  -Number of breastfeeding sessions required in 24 hours.
  -Day and night breastfeeding sessions.
  -Baby’s hunger cues.
  -Feeding during baby’s growth spurts",https://www.youtube.com/watch?v=wP7f__SzYH0&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=53
53,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Outline:
1. Calcium as an essential nutrient
2. Role of calcium in our body
3. Requirements of calcium at different stages of life 
4. Effect of calcium deficiency during pregnancy
5. Effect of calcium deficiency in children
6. Symptoms of calcium deficiency in adults
7. Food sources of calcium
8. Factors inhibiting calcium absorption in the body
9. Cooking techniques to increase calcium absorption
10. Factors enhancing calcium absorption in the body.

Calcium rich vegetarian recipes: </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""https://www.youtube.com/channel/UCmyV3lKT1Gs1AfgtV8pp__Q"" rel=""nofollow"" dir=""auto"">https://www.youtube.com/channel/UCmyV...</a><span dir=""auto"" class=""style-scope yt-formatted-string"">

Calcium rich non-vegetarian recipes:
</span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/watch?v=O2LbEcEFSj8&amp;list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&amp;t=0s"" dir=""auto"">https://www.youtube.com/watch?v=O2LbE...</a>",https://www.youtube.com/watch?v=xnLY5JcOo9s&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=54
54,"What is calcium?
Food sources of calcium
Cooking techniques to enhance calcium absorption
Preparation of calcium rich vegetarian recipes
Sprouted Finger millet dosa 
Sesame seed chutney (sauce or a dry base of spices/nuts/seeds/vegetables) powder
Sprouted horse gram and amaranth leaves curry
Scrambled paneer
-Making of paneer from milk
-Scrambled paneer preparation
Calcium content of these recipes",https://www.youtube.com/watch?v=t8_bdO4Mg4c&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=55
55,"Calcium as an essential nutrient
Non-vegetarian sources of calcium
Vegetarian sources of calcium
Preparation of few calcium rich non-vegetarian recipes:
- Dried shrimp curry
- Bombay duck curry
- Prawn curry  
- Dried fish powder
Calcium content of these recipes
Other nutrients found in these recipes",https://www.youtube.com/watch?v=O2LbEcEFSj8&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=56
56,"Outline:
1. Role of vitamin C in the synthesis of collagen
2. Antioxidant function of vitamin C
3. Role of vitamin C in immunity
4. Role of vitamin C in absorption of non-heme iron
5. Symptoms of vitamin C deficiency
6. Recommended intake of vitamin C for different age groups
7. Food sources of vitamin C
8. Vitamin C content of commonly consumed food items
9. Effect of heat on vitamin C
10. Ways to avoid the loss of vitamin C from food
11. Ways to increase vitamin C intake in the diet",https://www.youtube.com/watch?v=E-uaaJz-imI&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=57
57,"What is vitamin C?.
Role of vitamin C in our body:
Deficiency of vitamin C
Food sources of vitamin C
Effect of heat on vitamin C
Vitamin C rich recipes:
Guava chutney
Raw mango and peanut salad
Baby fenugreek leaves salad
Gooseberry pickle
Cabbage salad
Vitamin C content of the above recipes",https://www.youtube.com/watch?v=4dZBhNN4fFA&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=58
58,"Outline:

*What is vitamin C
*Role of vitamin C in the body
*Food sources of vitamin C
*Factors that decrease vitamin C content
*Ways to prevent vitamin C loss
*Preparation of vitamin C rich cooked recipes:
-Sauteed guava 
-Drumstick curry 
-Amaranth leaves curry
-Raw mango and split bengal gram chutney
*Procedure for steaming
*Vitamin C content of these recipes",https://www.youtube.com/watch?v=XPBrDN4rk1k&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=59
59,"Outline: 

1. Folate as an essential B vitamin 
2. Difference between folate and folic acid.
3. Role of folate in our body
4. Role of folate in brain and heart health
5. Importance of folate during pregnancy
6. Neural tube defects
7. Causes of folate deficiency
8. Symptoms of folate deficiency
9. Macrocytic anemia
10. Folate requirements in different age groups
11. Food sources of folate
12. Cooking techniques to retain folate content",https://www.youtube.com/watch?v=D3wI1NWurl0&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=60
60,"Outline:
1. What is folate?
2. Importance of folate in the body
3. Dietary sources of folate
4. Preparation of folate rich vegetarian recipes
 a. Chickpeas chutney
 b. Bengal gram idli
 c. Cluster beans and sprouted moth beans curry
 d. Spinach and yoghurt curry
5. Folate content of the above mentioned recipes
6. Ways to avoid the loss of folate from food due to heat
7. Ways to avoid the loss of folate from food due to water",https://www.youtube.com/watch?v=WVxJlbFpM0s&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=61
61,"Outline:
1. What is folate?
2. Importance of folate in the body
3. Vegetarian sources of folate
4. Non- vegetarian sources of folate
5. Preparation of folate rich non- vegetarian recipes
a. Stuffed egg omelette
b. Fish fry
c. Chicken liver dry curry
d. Prawns curry
6. Folate content of these recipes
7. Other nutrients present in these recipe",https://www.youtube.com/watch?v=eiiHnS4DAFw&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=62
62,"Outline:
*Introduction to vitamin B12
*Functions of vitamin B12
-Role of vitamin B12 and neural tube defects
-Role of vitamin B12 in brain development
*Absorption of vitamin B12 in the body
*Causes of vitamin B12 deficiency
-Poor absorption of vitamin B12
-Low intake of vitamin B12 in diet
*Role of vitamin B12 in lowering homocysteine levels
*General signs and symptoms of vitamin B12 deficiency
*Effect of B12 deficiency on nervous system
-In infants
-In children
-In adults

*Effect of vitamin B12 deficiency on the heart
*Recommended intake of vitamin B12 
*Food sources rich in vitamin B12
*Vitamin B12 content of some food items
*Other ways to improve vitamin B12 in the body",https://www.youtube.com/watch?v=64SNpxgFhiQ&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=63
63,"1. Importance of choline
2. Benefits of choline in the body
3. Causes of deficiency
4. Symptoms of deficiency 
5. Food sources of choline 
6. Requirements for different age groups
7. Amount of choline present in different food items:
*Egg
*Chicken
*Salmon
*Split black gram
*Cauliflower
*soybean",https://www.youtube.com/watch?v=W8SGKDGbjCc&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=64
64,"Outline:

1. Importance of potassium in:
- Normal functioning of cells
- Regulation of heartbeat
- Maintaining blood pressure
- Muscle functions
- Nerve functions
2. Preparation of potassium rich vegetarian recipes:
- Raw banana pepper fry 
- Dried lentil dumplings (wadi) curry 
- Fenugreek seeds curry 
- Amaranth leaves and sprouts stir fry
3. Procedure for making sprouts
4. Procedure to make dumplings
5. Potassium content of recipes",https://www.youtube.com/watch?v=l1kMfmFNQ28&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=65
65,"Outline:

1. Importance of nutrition.
2. Effects of poor nutrition.
3. Amount of protein in some day to day food items.
4. Carbohydrate and fibre count of some food items..
5. Calcium and iron count of few food items
-Rice
-Chapathi
-Idli
-Dosa
-Upma
-Sorghum roti
6. Ways to improve the nutrient quality of food.
7. Importance of marination.",https://www.youtube.com/watch?v=We60WS3NBB4&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=66
66,"Outline:

The need to wear a face mask.
Guidelines by World Health Organization for wearing a mask
Types of masks -
Disposable masks
Homemade masks
Benefits of homemade masks
Procedure to make mask with a sewing machine
Procedure to make a mask without sewing machine
Precautions to take before wearing the mask
Precautions to take while removing the mask
Ways to clean the mask
Storing the mask",https://www.youtube.com/watch?v=IXJboD1QBEY&list=PLW1XlJ-Yzv-Pkj0dmED889u-3pyclMjmL&index=67
67,"१. माँ और शिशु के लिए स्तनपान की सही स्थिति चुनना
२. स्तनपान से पहले माँ की तैयारी
३. क्रॉस क्रेडल स्थिति करने की सम्पूर्ण क्रियाविधि-
i. शिशु को पकड़ने से पहले माँ की स्थिति
ii. शिशु को पकड़ने के बाद, स्तन से जुड़ाव से पहले, माँ की स्थिति
अ) स्तन को सही तरह से पकड़ने के लिए माँ के हाथ की स्थिति
iii. शिशु का स्तन से गहरा जुड़ाव होने के बाद माँ की स्थिति
iv. शिशु की स्थिति
अ) शिशु के नाक और ठुड्डी की स्थिति
ब) शिशु के शरीर की स्थिति
v. माँ को इस स्थिति में क्या करना चाहिए और क्या नही करना चाहिए",https://www.youtube.com/watch?v=MQffBLluJ4A&list=PLW1XlJ-Yzv-PY5jUqbsb32bSiKeF4s0Xd&index=1
68,"1.  गहरे जुड़ाव के लिए स्तन पर शिशु के मुंह की सही पकड़ 
-शिशु को स्तन से जोड़ने की पूरी प्रक्रिया |
-शिशु के मुँह की सही पकड़ को जांचने के संकेत | 
-शिशु निप्पल से स्तनपान कर रहा जांचने के संकेत |
-आगे के दूध (fore milk) का और पिछले दूध (hind milk) का स्तनपान |
-दूसरे स्तन से स्तनपान कराना |
-डकार लेने के लिए शिशु की सही स्तिथि |

2. कई बार स्तनपान कराना ,
-चौबीस घंटों में कितनी बार स्तनपान कराया जाए |
-दिन रात स्तनपान कराना |
-शिशु के भूखे होने के संकेत |
-बढ़ते दिनों में स्तनपान कराना |",https://www.youtube.com/watch?v=OcXsv4O-uog&list=PLW1XlJ-Yzv-PY5jUqbsb32bSiKeF4s0Xd&index=2
69,"1. स्तनपान क्या है?
2. जन्म के 1 घंटे के भीतर शिशु को स्तनपान कराने का महत्व |
3. कोलोस्ट्रम और इसके फायदे |
4. स्तनपान का महत्व |
5. शिशु को स्तनपान कराने के फायदे |
6. स्तन का दूध और स्वस्थ आंत का विकास |
7. स्तन का दूध और अलग-अलग बीमारियों से कम खतरा होना |
8. दिमाग के विकास पर स्तन के दूध का प्रभाव |
9. समय से पहले पैदा हुए शिशुओं को स्तनपान कराने के फायदे |
10. मां को स्तनपान कराने से तत्काल होने वाले फायदे |
11. मां पर स्तनपान कराने से लम्बे समय तक होने वाले फायदे |
12. स्तनपान कराने से होने वाले आर्थिक फायदे |
13. स्तनपान कराने से होने वाले पर्यावरणीय फायदे |",https://www.youtube.com/watch?v=f6SKHfJnLj8&list=PLW1XlJ-Yzv-PY5jUqbsb32bSiKeF4s0Xd&index=3
70,"1. COVID-19
 - COVID-19 क्या है?
- यह कैसे फैलता है?
- इस बीमारी के लक्षण क्या है?

2. COVID-19 के दौरान स्तनपान कैसे करे ?
- स्तन के दूध का महत्व
- शिशु आहार के लिए सामान्य दिशानिर्देश
- शिशु को दूध पिलाते समय स्वच्छता बनाए रखने के लिए दिशानिर्देश
- COVID-19 के संपर्क में आने वाली माओ या शिशुओं के लिए दिशानिर्देश
                * मेडिकल मास्क, टिशू पेपर और रूमाल का इस्तेमाल
                * माँ के अस्वस्थ होने पर शिशु को दूध पिलाने के विकल्प
-त्वचा से त्वचा का सम्पर्क और कंगारू मदर केयर",https://www.youtube.com/watch?v=_8Nf6web7X8&list=PLW1XlJ-Yzv-PY5jUqbsb32bSiKeF4s0Xd&index=4
71,"1. माँ और शिशु के लिए स्तनपान की सही पकड़ को चुनना |
2. शिशु को स्तनपान कराने  से पहले माँ की तयारी|
3. फुटबॉल पकड़ का पूरा तरीका|
i. शिशु को पकड़ने से पहले माँ की स्थिति|
ii. माँ की स्थिति - शिशु को पकड़ने के बाद पर उस के स्तन से जुड़ने से पहले |
a) अपने स्तन को सही तरह से पकड़े के लिए माँ के हाथ की स्थिति|
iii. शिशु के स्तन से जुड़ने के बाद माँ की स्थिति|
iv. शिशु की स्थिति 
a) शिशु के नाक और ठोड़ी की स्थिति 
b) शिशु के शरीर की स्थिति 
v. माताएं  क्या-क्या करें और क्या-क्या न करें.",https://www.youtube.com/watch?v=NGd1V3gjGyo&list=PLW1XlJ-Yzv-PY5jUqbsb32bSiKeF4s0Xd&index=5
